task,training_seed,checkpoint_type,std_key,subdir,run_path,model_file,model_search_dirs,clean_success,pixels_std0.08_success,atr_q90,atr_normalized_q90,smpr_delta0,recovery_label,status,history_size,n_sequences,rollout_horizon,rollout_horizon_actual,embedding_space,hutchinson_probes,pixel_input_dim,latent_input_dim,rollout_output_dim,encoder_trace,encoder_trace_std,encoder_trace_per_pixel_dim,rollout_trace,rollout_trace_std,rollout_trace_per_latent_dim,composed_trace,composed_trace_std,composed_trace_per_pixel_dim,alignment_coefficient,notes
PushT,3072,onset,0.02,pusht_lewm_noise_0to002_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to002_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to002_p1/pusht_lewm_noise_0to002_p1_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to002_p1'],88.33333333333333,73.66666666666667,1.078168166445085,0.31477515936675066,0.9693877100944519,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,913.5586013793945,56.61447253849903,0.00012643807704925807,30589.06201171875,17696.212342460352,3.3191256523132324,5708.062927246094,987.5589360873129,0.0007900056976174551,1.8824725299769347,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
PushT,3072,endpoint,0.08,pusht_lewm_noise_0to008_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1/pusht_lewm_noise_0to008_p1_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1'],88.33333333333333,89.0,0.22418129709450388,0.06545055374120207,1.0,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,221.51520919799805,10.925378499923657,3.065808481893707e-05,15366.370727539062,5851.743201349652,1.6673579348458185,1235.8986892700195,361.7470544774811,0.00017105049797906086,3.3461891049381904,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
PushT,3073,base,0.00,pusht_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3073/pusht_lewm_baseline_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3073'],75.0,2.0,3.9464090489730728,1.0,0.23469386994838715,false,ok,3,16,8,8,normalized,8,7225344,9216,24576,13424.671020507812,1532.7828926059765,0.0018579974905703885,13592.989990234375,4671.997978402751,1.4749338097042508,82306.6640625,18547.572164433954,0.011391383450047499,4.156797009644752,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
PushT,3073,onset,0.03,pusht_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3073/pusht_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3073'],89.666667,80.666667,0.7399988157138043,0.1875119397231175,0.9897959232330322,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,642.4400100708008,62.169613485188,8.89147990837254e-05,13391.523071289062,2832.608542342956,1.4530732499228582,2406.8717498779297,585.4520528764344,0.00033311517761340216,2.578296514450462,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
PushT,3073,endpoint,0.08,pusht_lewm_noise_0to008_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3073/pusht_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3073'],84.666667,81.0,0.2663277454467475,0.06748609739683492,1.0,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,196.85216522216797,8.704729527319605,2.724467723919691e-05,11704.96923828125,3561.6088142236094,1.270070446862115,661.6374282836914,192.08544210088687,9.157175468513214e-05,2.6463791016087197,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
PushT,3074,base,0.00,pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074/pusht_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_baseline_seed3074'],84.0,15.333333,3.368840925923857,1.0,0.6530612111091614,false,ok,3,16,8,8,normalized,8,7225344,9216,24576,10244.280029296875,622.8836394521262,0.0014178259234850098,13767.824462890625,4735.431025335606,1.4939045641157362,75370.0673828125,32848.301325391854,0.010431346574337844,4.924868150313405,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
PushT,3074,onset,0.03,pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074/pusht_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to003_p1_seed3074'],89.666667,84.666667,0.6350778064999901,0.18851522540377266,1.0,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,558.3814468383789,33.797284717735764,7.728094978431185e-05,12652.611083984375,2897.755000413472,1.3728961679670546,2179.3018798828125,694.0358277782483,0.000301619117357293,2.842815802877935,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
PushT,3074,endpoint,0.08,pusht_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074/pusht_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-pusht/ckpt/pusht_lewm_noise_0to008_p1_seed3074'],87.666667,87.333333,0.24924560008746618,0.0739855652338687,1.0,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,176.94744300842285,17.598680109702645,2.4489829551149793e-05,13695.689819335938,2505.603605924288,1.486077454355028,819.871337890625,491.5210898780235,0.00011347159912256426,3.117884100864803,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3072,base,0.00,reacher_lewm_20260430,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_20260430,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_20260430/reacher_lewm_20260430_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_20260430'],58.666666666666664,18.333333333333332,2.612153470267934,1.0,0.7699999809265137,false,ok,3,16,8,8,normalized,8,7225344,9216,24576,46777.34228515625,4118.435659186843,0.0064740643885130246,1910.1144561767578,353.3907206123622,0.20726068317890167,19377.324584960938,5536.495978772907,0.0026818549518141887,1.9986711587853105,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3072,onset,0.02,reacher_lewm_noise_0to002_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to002_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to002_p1/reacher_lewm_noise_0to002_p1_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to002_p1'],85.66666666666667,83.66666666666667,0.06478999624693388,0.024803288545021143,1.0,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,49.334147453308105,5.31282118771647,6.827930608329251e-06,1422.1684494018555,265.9022834812964,0.15431515292988884,62.56705570220947,11.80215490592409,8.659387802464418e-06,8.218442428609107,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3072,endpoint,0.08,reacher_lewm_noise_0to008_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1/reacher_lewm_noise_0to008_p1_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1'],84.0,82.0,0.08880907729496679,0.03399841483504316,1.0,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,142.93843269348145,10.1952109702712,1.9782924203121878e-05,1582.4607391357422,293.7422958874284,0.17170797950691646,126.58066177368164,30.24201332183246,1.7518980656655467e-05,5.157364994656662,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3073,base,0.00,reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073/reacher_lewm_baseline_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3073'],60.666667,17.666667,2.693261122041363,1.0,0.699999988079071,false,ok,3,16,8,8,normalized,8,7225344,9216,24576,43648.4892578125,2175.3609848476276,0.006041025764006876,1434.9336242675781,341.9059420420601,0.15570026304986742,19413.145629882812,3880.295963123498,0.0026868126458591884,2.856520528456964,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3073,onset,0.03,reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073/reacher_lewm_noise_0to003_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3073'],76.0,71.0,0.23340795508553996,0.08666369301340819,1.0,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,551.0093154907227,37.65498460264905,7.626063416367756e-05,1674.8595886230469,402.2634130660777,0.18173389633496603,302.4922046661377,94.48757558034632,4.186543985533944e-05,3.0207814669121333,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3073,endpoint,0.08,reacher_lewm_noise_0to008_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073/reacher_lewm_noise_0to008_p1_seed3073_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3073'],81.666667,82.333333,0.07983325670074502,0.029641855387655555,0.9899999499320984,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,137.09354972839355,9.874790184403567,1.897398237764092e-05,1861.244613647461,308.57649026421007,0.2019579658905665,104.5868034362793,17.712312170586788,1.447499294653366e-05,3.7774513524843703,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3074,base,0.00,reacher_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3074/reacher_lewm_baseline_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_baseline_seed3074'],58.333333,18.666667,2.5791641540531067,1.0,0.7299999594688416,false,ok,3,16,8,8,normalized,8,7225344,9216,24576,40812.32177734375,2160.8269516591786,0.005648495321100801,1821.0308532714844,501.62217620438935,0.19759449362754822,17519.931274414062,4964.5771431194225,0.0024247885324787393,2.172532380921976,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3074,onset,0.03,reacher_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3074/reacher_lewm_noise_0to003_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to003_p1_seed3074'],80.0,80.666667,0.28342804287613466,0.10989143224200482,0.9799999594688416,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,604.2843551635742,33.11565024303269,8.363399101324093e-05,2023.5977020263672,601.0144495499518,0.21957440343168047,306.4469299316406,46.46362572191096,4.241278061385598e-05,2.309575759964479,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Reacher,3074,endpoint,0.08,reacher_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3074,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3074/reacher_lewm_noise_0to008_p1_seed3074_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-reacher/ckpt/reacher_lewm_noise_0to008_p1_seed3074'],78.333333,80.333333,0.07801434049559372,0.030247915927722434,1.0,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,167.27312660217285,11.800821742654579,2.3150887570498076e-05,1616.0744247436523,452.0661938726907,0.175355297823747,106.93655014038086,19.861765329838562,1.4800201919850578e-05,3.6457014700039365,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Cube,3072,base,0.00,cube_lewm_20260430,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_20260430,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_20260430/cube_lewm_20260430_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_20260430'],66.66666666666667,47.0,2.2742336070066784,1.0,0.4899999797344208,false,ok,3,16,8,8,normalized,8,7225344,9216,24576,11921.718139648438,998.3939131168765,0.0016499862345167838,2700.9713134765625,400.1481390062886,0.2930741442574395,14948.05517578125,3690.338689983847,0.0020688364700395235,4.278271454383562,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
Cube,3072,onset,0.03,cube_lewm_noise_0to003_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1,/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1/cube_lewm_noise_0to003_p1_epoch_10_object.ckpt,['/opt/workspace/explorer-env/dataset/ag_data/data/world_model/quentinll/lewm-cube/ckpt/cube_lewm_noise_0to003_p1'],65.0,68.33333333333333,0.7240019399862586,0.3183498554219248,0.9899999499320984,true,ok,3,16,8,8,normalized,8,7225344,9216,24576,800.1636734008789,26.701807092353853,0.00011074402456144357,2515.335235595703,256.4980304949095,0.27293134066793656,1024.9960632324219,183.51860839360927,0.0001418612128685391,4.693425816728924,exact autograd JVP with Hutchinson trace estimates; not a full Jacobian matrix or closed-loop guarantee
